time_s,charge_C,current_A,position_m,velocity_ms,force_N,inductance_H,power_W,energy_capacitor_J,energy_kinetic_J
0.0007926352704795395,179.16930701217305,963.0220259159046,-0.06975786160626357,40.619103620164935,0.0,0.0028387929803793737,345087.97804162314,32101.64057522232,1316.568291080321
0.0007929570874793282,179.1689971082844,962.9414158836644,-0.06974478933646935,40.621289574146715,0.0,0.002839098604095016,345058.4955158151,32101.529524788424,1316.7099995318436
0.0007932789044791168,179.16868723033969,962.8607919248996,-0.06973171636316493,40.623475733647076,0.0,0.002839404324179247,345029.008149499,32101.41848384329,1316.8517289335223
0.0007936007214789056,179.16837737834334,962.7801540405907,-0.06971864268628414,40.62566209862223,0.0,0.0028397101406673854,344999.5159430482,32101.307452388453,1316.993479284669
0.0007939225384786942,179.1680675522999,962.6995022317196,-0.06970556830576087,40.627848669028324,0.0,0.002840016053594754,344970.0188968365,32101.1964304255,1317.1352505845919
0.000794244355478483,179.16775775221382,962.6188364992698,-0.06969249322152903,40.63003544482149,0.0,0.0028403220629966896,344940.5170112382,32101.085417955976,1317.2770428325962
0.0007945661724782716,179.1674479780896,962.5381568442266,-0.06967941743352252,40.63222242595783,0.0,0.002840628168908535,344911.01028662844,32100.974414981443,1317.418856027986
0.0007948879894780603,179.16713822993168,962.4574632675767,-0.06966634094167526,40.63440961239341,0.0,0.0028409343713656425,344881.4987233826,32100.863421503447,1317.5606901700628
0.000795209806477849,179.16682850774458,962.3767557703085,-0.0696532637459212,40.63659700408429,0.0,0.002841240670403412,344851.9823218769,32100.752437523555,1317.7025452581256
0.0007955316234776377,179.16651881153277,962.2960343534118,-0.0696401858461943,40.63878460098645,0.0,0.0028415470660573313,344822.46108248783,32100.641463043325,1317.84442129147
0.0007958534404774264,179.1662091413007,962.2152990178782,-0.0696271072424285,40.64097240305589,0.0,0.002841853558362904,344792.9350055927,32100.5304980643,1317.9863182693919
0.0007961752574772151,179.1658994970529,962.1345497647011,-0.0696140279345578,40.64316041024856,0.0,0.0028421601473556423,344763.40409156936,32100.419542588057,1318.1282361911817
0.0007964970744770037,179.16558987879378,962.053786594875,-0.0696009479225162,40.64534862252038,0.0,0.002842466833071069,344733.8683407959,32100.308596616134,1318.2701750561298
0.0007968188914767925,179.1652802865279,961.9730095093964,-0.06958786720623768,40.64753703982724,0.0,0.0028427736155447127,344704.32775365154,32100.197660150097,1318.412134863523
0.0007971407084765811,179.16497072025967,961.8922185092632,-0.06957478578565629,40.64972566212501,0.0,0.0028430804948121145,344674.7823305155,32100.086733191507,1318.554115612647
0.0007974625254763699,179.16466117999363,961.8114135954751,-0.06956170366070606,40.65191448936952,0.0,0.002843387470908821,344645.232071768,32099.975815741916,1318.696117302784
0.0007977843424761585,179.16435166573422,961.7305947690331,-0.06954862083132105,40.65410352151657,0.0,0.002843694543870389,344615.67697778955,32099.86490780288,1318.838139933214
0.0007981061594759472,179.1640421774859,961.6497620309401,-0.06953553729743531,40.656292758521936,0.0,0.0028440017137323836,344586.1170489613,32099.754009375945,1318.9801835032154
0.0007984279764757359,179.1637327152532,961.5689153822004,-0.06952245305898293,40.65848220034137,0.0,0.00284430898053038,344556.55228566495,32099.643120462686,1319.1222480120634
0.0007987497934755246,179.16342327904053,961.4880548238201,-0.06950936811589799,40.66067184693057,0.0,0.0028446163442999595,344526.9826882828,32099.53224106464,1319.2643334590311
